scorer,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000
bodyparts,left_top,leftt_top,left_top,leftt_bottom,left_bottom,left_bottom,right_top,right_top,right_top,right_bottom,right_bottom,right_bottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
3248,328.0777822,158.1338782,0.999920726,333.2778177,411.9490016,0.999764562,515.3663215,155.8212791,0.999674439,511.5716605,407.93576,0.999667645
3249,328.0971403,158.2897992,0.999921679,333.2682929,412.0547675,0.999767721,515.319059,155.9719811,0.999692678,511.4207845,407.9172027,0.999657869
3250,328.2498732,158.3635898,0.999916315,333.2872682,412.0722089,0.999768972,515.3163382,155.9653517,0.999691546,511.4248152,407.830385,0.999658942
3251,328.2558746,158.3168578,0.999914408,333.2852445,412.074309,0.99977088,515.0926732,156.0933988,0.999688089,511.3259053,407.9549778,0.999632597
3252,328.3313785,158.3248715,0.999915957,333.4523335,412.0162421,0.999775052,515.1087342,156.075593,0.99968791,511.2060122,408.4067779,0.999650836
3253,328.4137721,158.3267012,0.999911964,333.5502939,411.9554377,0.999785185,515.2503812,155.6132486,0.999703288,511.3152966,408.0465522,0.999664009
3254,328.3127995,158.3555198,0.999907374,333.5454178,411.974353,0.999786139,515.2440251,155.6132105,0.999703288,511.3395023,407.9806633,0.999663949
3255,328.3251681,158.3379316,0.999909282,333.5372777,411.9457246,0.999788404,515.2514248,155.6000323,0.999704957,511.3539171,407.8079288,0.999675512
3256,328.2442355,158.46381,0.999909878,333.6405396,411.9647232,0.999794066,515.2376363,155.4726968,0.999713421,511.2859654,407.951236,0.999638557
3257,328.1466446,158.5075259,0.999908686,333.7897015,411.9305745,0.999804378,515.2586436,155.5041256,0.999713242,511.5681715,408.165781,0.999679089
3258,328.0934653,158.5061674,0.999903679,333.7755122,411.831215,0.999799609,515.2411377,155.483576,0.999714613,510.874054,408.2979226,0.999591947
3259,328.0559402,158.5417876,0.999907136,333.6676521,412.0184195,0.999803305,515.2392197,155.4850059,0.999714434,511.7375131,407.6043496,0.999682665
3260,327.9160388,158.5427232,0.999914408,333.5374255,412.0206331,0.99980104,515.4182757,155.2894393,0.999703765,511.0239816,407.8337758,0.999644876
3261,327.8735759,158.4699335,0.999916255,333.6850362,411.8969656,0.999798417,515.6477419,155.1111556,0.999694586,511.5353155,406.8428011,0.999699891
3262,327.8798501,158.4093432,0.999913454,333.6499181,411.8803015,0.999794006,515.6463385,155.1098003,0.999694824,511.6102719,406.518981,0.999753118
3263,328.0453048,158.4124303,0.999913573,333.7335496,411.8390056,0.999795437,515.6554627,155.1189469,0.999696136,511.9328399,406.3584218,0.99977386
3264,328.0240788,158.3307061,0.999906957,333.886281,411.8410523,0.999794126,515.629421,155.0064535,0.999680281,512.252198,405.6410379,0.999795079
3265,328.015008,158.31354,0.999911904,333.9379134,411.7458191,0.999788404,515.6728624,154.7092628,0.999676585,512.0258543,405.637943,0.999783337
3266,327.9795494,158.3461647,0.9999125,333.8888731,411.7724511,0.999789536,515.6744024,154.7064594,0.999676585,511.9502478,405.5967579,0.999792337
3267,328.0488882,158.4413657,0.999910235,333.8603659,411.7749275,0.999789834,515.3399908,154.988773,0.999677896,512.1135967,405.7911969,0.999811351
3268,327.9287052,158.2714772,0.999913335,333.9570537,411.728773,0.99979496,515.3244714,154.9154271,0.999675333,512.5245969,405.1583354,0.999833941
3269,328.2321267,158.1087613,0.999893188,333.8876386,411.6772522,0.999799073,515.3726391,154.8452069,0.999676168,512.1818674,405.4495213,0.999814212
3270,328.2784438,158.151545,0.999889731,333.833077,411.5279794,0.999813855,515.3842236,154.8536693,0.999674737,512.098969,405.4794991,0.999810576
3271,328.1538544,158.0946913,0.999889672,333.8166661,411.5709074,0.999819994,515.3704859,154.8452976,0.999676228,511.9713898,405.533673,0.999804735
3272,328.0709701,158.2468185,0.999879062,333.8602366,411.4750406,0.999814034,515.3441387,154.9415866,0.999678433,511.7779579,405.9412589,0.999762177
3273,327.9756701,158.2524791,0.999893785,333.874958,411.5155753,0.999813557,515.2093512,154.9958768,0.999679327,512.1038716,406.3303802,0.999775887
3274,327.9499352,158.1950955,0.999894321,333.871273,411.5158887,0.999814034,515.2092744,154.9961902,0.999679446,512.0652041,406.0428665,0.999796152
3275,327.9140766,158.0959787,0.999898911,333.9141498,411.4750146,0.999818802,515.2110795,154.9957591,0.999679446,511.9198008,406.2575173,0.999787569
3276,327.8123131,158.0313516,0.999893367,333.9396667,411.4266667,0.999817252,515.2655188,154.9060333,0.9996804,512.2162962,406.3067319,0.999819636
3277,328.4380322,158.1758409,0.999848485,333.9162216,411.4412007,0.999811053,515.2720976,155.0520394,0.99968642,512.1152773,406.388114,0.999829471
3278,328.4787812,158.1361318,0.999850571,333.8627353,411.3335958,0.999807715,515.2735425,155.0534601,0.999687314,512.0980122,406.4298182,0.999829292
3279,329.0398998,158.2836385,0.999820113,333.6994953,411.077529,0.999760628,515.2520475,155.0382509,0.999689162,512.1216009,406.4032981,0.999828815
3280,329.2271481,158.1562877,0.999808967,333.7818346,411.174673,0.999761581,515.2196535,155.0100828,0.999686837,512.13463,406.2024415,0.999835491
3281,329.0271263,158.44312,0.999781966,333.7869735,411.1571023,0.99975872,515.2717174,155.0285416,0.999685884,512.235652,406.2069707,0.999841452
3282,328.9631534,158.3943624,0.999787748,333.788877,411.1692618,0.999762774,515.2902544,155.0388273,0.999685943,512.2324288,406.1878181,0.999841809
3283,328.6930428,158.3625998,0.999781489,333.8073792,411.1728176,0.999757826,515.272134,155.0291578,0.999685943,512.2137864,406.2134032,0.999840379
3284,328.6336622,158.4812484,0.999781251,333.8443384,411.1170506,0.999748886,515.2270897,154.9924382,0.999682426,512.0800223,406.1408002,0.99982965
3285,328.8451242,158.5175996,0.999771178,333.7719235,411.1274189,0.999739647,515.2098372,155.0108075,0.999682069,512.1954637,405.7681843,0.999835372
3286,328.7811527,158.4575582,0.999767601,333.7616191,411.1248345,0.999740243,515.2046873,155.0215249,0.99968183,512.2022116,405.7732493,0.999835372
3287,328.7425017,158.4434533,0.999757111,333.774446,411.1283993,0.999739826,515.1999549,155.0289086,0.999679685,512.1908865,405.7401835,0.999832988
3288,328.7527461,158.5184655,0.999756098,333.7553763,411.2065405,0.999739885,515.2076467,154.996479,0.999679089,512.2060273,405.5576031,0.999834657
3289,328.720118,158.437623,0.999722183,333.7950821,411.2538376,0.999732614,515.2095217,155.0159013,0.999679565,512.2221966,405.4746799,0.999845147
3290,328.7261977,158.4001374,0.999732077,333.7950363,411.2509315,0.999731541,515.2092527,155.0161433,0.999679625,512.199471,405.4628206,0.999845624
3291,328.468133,158.1102567,0.999770999,333.7984667,411.2948282,0.999727964,515.2084838,155.016982,0.999679685,512.2473063,405.4791824,0.999846458
3292,328.4071865,158.1038737,0.999760687,333.7760048,411.3132107,0.999713838,515.2254195,154.9805083,0.999677122,512.2993305,405.5565537,0.999843955
3293,328.3064609,158.3715248,0.999753118,333.760777,411.2436286,0.999712229,514.9960262,155.2544563,0.9996894,512.6430123,405.4387057,0.999860644
3294,328.3214293,158.4010067,0.999743223,333.7324138,411.2317742,0.999711394,514.996438,155.2487683,0.9996894,512.6427195,405.43827,0.999860585
3295,328.3793478,158.5079522,0.999764502,333.7262034,411.2236069,0.99971199,515.0098043,155.2423441,0.999689341,512.8168323,405.2689947,0.999857366
3296,328.4413323,158.561337,0.999758422,333.6853485,411.2024807,0.999709249,515.0446947,155.1549075,0.999690294,513.033967,405.1043389,0.999862194
3297,328.1325903,158.5192075,0.999750733,333.6687698,411.1429451,0.999718785,515.0691226,155.1663336,0.999688268,512.9506209,405.1911966,0.999873042
3298,328.1199226,158.4951844,0.999749422,333.6123581,411.128251,0.999713421,515.0714533,155.165899,0.999688387,512.9779935,405.1980789,0.99987334
3299,328.0889277,158.3622093,0.999735057,333.6354785,411.0823265,0.999715924,515.0927114,155.162151,0.999691129,512.9128454,405.1781726,0.999859333
3300,327.9551744,158.5624318,0.999770582,333.6631236,411.0482771,0.999731362,515.0106109,155.8912928,0.99972856,512.420723,405.5367576,0.999860048
3301,328.1232958,158.2977509,0.999775767,333.7075362,411.0299371,0.999733329,514.8987474,155.9314952,0.999728084,512.5818934,405.5721642,0.999881387
3302,328.1323543,158.3253999,0.999781013,333.7039723,411.026557,0.999732912,515.0234236,155.8408989,0.999721527,512.6304879,405.4265847,0.999876738
3303,327.9810083,158.2873135,0.999759614,333.7149258,411.0307147,0.999734044,514.8950769,155.9339957,0.999727726,512.4883411,405.6630763,0.999878347
3304,327.9379296,158.3221669,0.999764085,333.7311826,411.0354781,0.999737144,514.8761667,155.9644195,0.999731421,513.0787427,405.4493772,0.999872923
3305,328.3531165,157.8385363,0.999789476,333.7236867,411.0413563,0.99973762,514.9404782,155.8995051,0.999735296,512.9531283,405.4715093,0.999876857
3306,327.4527059,158.4562168,0.999881506,333.7224917,411.042424,0.999737144,514.9273549,155.8623979,0.999732137,512.9589045,405.4659753,0.999876976
3307,327.4772689,158.505362,0.999882102,333.7273483,411.0409016,0.999737144,514.9273115,155.8624328,0.999732196,512.9591248,405.465035,0.999876857
3308,327.508333,158.5249982,0.99988389,333.7156901,411.0530749,0.999734759,514.9850444,155.774452,0.999731183,512.9422281,405.5269097,0.999873102
3309,327.3316445,157.7490554,0.999942482,333.6115661,411.1608595,0.999729514,514.9831907,155.769771,0.999731183,513.1065865,405.3575208,0.999881268
3310,327.3352783,157.6849322,0.99994123,333.6494613,411.1658157,0.999729276,514.990032,155.6843907,0.999732316,513.0182078,405.3238415,0.999880433
3311,328.2893496,156.0873661,0.999277413,333.560082,411.2673396,0.999734163,514.9901955,155.6833145,0.999732256,513.0508943,405.3659453,0.999882579
3312,328.3820491,156.2286472,0.999285758,333.573668,411.274623,0.999736667,514.9499396,155.7807215,0.999731898,512.9660585,405.2998211,0.999877691
3313,328.2603173,157.0240067,0.998185694,333.5726399,411.2580456,0.999732971,514.9471507,155.7914054,0.999730647,512.6265955,405.6238714,0.999884129
3314,328.6507406,157.195244,0.997770607,333.5753875,411.2586191,0.999732733,514.9703498,155.8155841,0.999728322,512.8247089,405.5116373,0.999893427
3315,328.1012497,157.3545327,0.999563336,333.5892301,411.2469702,0.999734521,514.9518584,155.7833654,0.999731779,512.843302,405.5180653,0.999893785
3316,327.5303535,156.7039514,0.999714732,333.5834756,411.2377635,0.999734402,514.9500095,155.7811507,0.999732018,512.6072912,405.8034339,0.999862969
3317,326.0141795,158.6816969,0.999966145,333.4992838,411.3202481,0.99972403,514.9985608,155.754132,0.999733508,512.7650163,405.5261922,0.999875307
3318,325.8623852,158.441854,0.999965191,333.4751024,411.3483498,0.99971354,514.9985925,155.7544533,0.999733448,512.791945,405.5266274,0.999876857
3319,326.6104782,158.5634351,0.999951899,333.480999,411.3557966,0.999711752,514.987673,155.7289223,0.999729753,512.7835107,405.5433543,0.999873519
3320,326.4767451,158.7422433,0.999955595,333.5131865,411.4826626,0.999700665,515.0277433,155.6782263,0.999732018,512.9078732,405.574034,0.999875665
3321,325.7764117,159.279995,0.999958217,333.3580747,411.3785431,0.999711394,515.0310311,155.5630302,0.99971962,512.8513954,405.6132227,0.999878526
3322,325.658375,159.3711286,0.999964535,333.3562899,411.3707099,0.999712467,515.0306623,155.5635474,0.999719381,512.8267932,405.5903128,0.999878645
3323,326.7966323,159.3335514,0.999944806,333.4412017,411.3211707,0.999716043,515.0320938,155.5620258,0.999719381,512.8814914,405.6234086,0.999879718
3324,326.5019846,159.5105672,0.999944568,333.3637395,411.3425003,0.999723077,515.1604761,155.5802723,0.999730229,512.9552479,405.6351606,0.999881268
3325,326.010921,159.1301055,0.999937892,333.3372879,411.3647784,0.999724865,515.0661411,155.6436219,0.999729514,513.1007023,405.5430228,0.999900281
3326,326.1317105,159.2306352,0.999937832,333.3438082,411.3546734,0.999724507,515.068444,155.6466435,0.999729633,513.0619287,405.4884312,0.999894738
3327,325.1850263,159.9299521,0.99993062,333.3566298,411.3623595,0.999725461,515.0669087,155.6450668,0.999729514,513.0764079,405.3598557,0.9998945
3328,325.2251353,159.9540572,0.999933958,333.3400955,411.3720073,0.999725997,515.1177516,155.6926957,0.999726593,513.1077392,405.4250025,0.999898493
3329,325.8197405,159.3794479,0.999902964,333.318037,411.4379597,0.999734282,515.1286996,155.6925539,0.999733567,512.9484067,405.2865776,0.999892175
3330,325.8831921,159.2670407,0.999901295,333.3155141,411.4238011,0.999734521,515.1287165,155.6931983,0.999733686,513.0758696,405.0296946,0.999897718
3331,327.3801329,158.7675571,0.999789,333.3015738,411.4011525,0.999730229,515.1247249,155.7087733,0.99973321,512.8615015,405.2259322,0.999890089
3332,327.45772,158.866055,0.999774158,333.3207784,411.3790639,0.999730468,515.129173,155.7077764,0.999733031,513.0570431,404.8682861,0.999892533
3333,329.9206967,158.1792884,0.999312758,333.6255341,411.1786739,0.99977541,515.4147912,156.0108848,0.999743342,512.8345611,404.7598382,0.999887943
3334,329.7706094,157.8507299,0.999427795,333.1060557,410.7556953,0.99974221,515.7415527,155.454704,0.999764442,512.2636867,403.8190868,0.999852061
3335,333.1500546,152.8312988,0.999592781,329.4888277,405.5727051,0.999867499,516.6079785,154.0511883,0.999739349,512.4077218,404.0649949,0.999797285
3336,332.9728211,152.6527262,0.999632716,329.533397,405.4928241,0.9998703,517.0632181,154.0840135,0.999736547,511.7050614,403.9457219,0.999778509
3337,333.1149812,152.500483,0.999608994,329.5388515,405.1691575,0.999869645,517.156642,154.0110083,0.999725819,512.0644236,403.8225138,0.999788284
3338,333.1569535,152.4343762,0.999616206,329.5532169,405.01649,0.999865294,517.1680021,154.0337257,0.999725878,512.1588581,403.749566,0.999800563
3339,333.1949817,152.5086617,0.999593735,329.3461487,404.7515188,0.999864459,517.1679562,154.008791,0.999726057,512.03581,403.7448538,0.999783754
3340,333.2335556,152.2477155,0.999604225,329.585916,404.6803519,0.999864459,517.1175277,154.0918674,0.999703109,512.2214816,404.1116603,0.999811471
3341,333.2747573,152.2597265,0.999618411,329.5077405,404.6337526,0.999867201,516.9871489,154.1706758,0.999712467,512.1250811,404.0177751,0.99981606
3342,333.2540133,152.3165054,0.999607563,329.538713,404.6438955,0.999867797,516.9482516,154.1489987,0.999725223,512.1176014,404.0192603,0.999815524
3343,333.2584199,152.2759671,0.999607086,329.5852804,404.6440479,0.999867678,516.9876375,154.1056709,0.999736845,512.1166134,404.0183299,0.999815345
3344,333.303907,152.1923494,0.999608815,329.564136,404.6053607,0.999866128,517.055352,154.2349181,0.999686718,512.2300763,404.1825321,0.999795079
3345,333.2729777,152.1869688,0.999613822,329.5484114,404.7476737,0.999863267,517.1082764,154.097218,0.999711514,512.0662222,404.2128831,0.999780059
3346,333.2846254,152.189754,0.99961555,329.5279796,404.7843395,0.999855876,517.1086894,154.0957279,0.999711514,511.8899341,404.2872762,0.999767065
3347,333.3118114,152.2077808,0.999616385,329.5655761,404.7229481,0.999863744,517.1293652,154.1203046,0.999701858,512.0661576,404.2128583,0.999780059
3348,333.2727631,152.2316694,0.999624908,329.5166931,404.6080294,0.999864817,517.1636664,154.1918812,0.99969697,512.1074219,404.1674397,0.999789298
3349,333.2800319,152.2871571,0.999626338,329.4971151,404.626744,0.999860585,517.3545486,153.8656292,0.999738216,512.0248649,404.0272077,0.999805212
3350,333.2914668,152.2979703,0.999624133,329.4936647,404.6628181,0.999859512,517.3531566,153.867909,0.999738455,511.8820124,404.1423186,0.99980092
3351,333.2989293,152.2934942,0.999622822,329.4977174,404.6636879,0.999860764,517.35448,153.866076,0.999738216,511.8848715,404.1435406,0.99980104
3352,333.3334624,152.3500862,0.999624729,329.5140407,404.6103683,0.999858499,517.1483748,154.0672197,0.999724805,511.8368235,404.3072323,0.999789
3353,333.3350869,152.3618245,0.999623656,329.5174479,404.6125341,0.999858618,517.1804065,153.9879885,0.999739051,511.8045974,404.3259251,0.999786377
3354,333.3885499,152.9222341,0.999571502,329.3197229,405.1838883,0.99986726,516.4304638,152.6251488,0.999851942,511.1843033,405.5296494,0.999650657
3355,333.3778236,152.880383,0.999579132,329.3266003,405.1799181,0.999868572,516.0985551,152.728756,0.999834001,511.2605805,405.3418438,0.999668419
3356,333.3312961,152.835145,0.999575615,329.2927644,405.1643201,0.999868333,516.4166927,152.7069044,0.999845088,511.1722836,405.5945607,0.999652743
3357,333.3951362,152.7924833,0.999585867,329.2922537,405.183977,0.999868453,516.2096588,152.8076148,0.999842942,511.260046,405.2260753,0.999653816
3358,333.3495947,152.7887001,0.99958992,329.338799,405.185982,0.999864042,516.2069268,152.8151159,0.999842942,511.2541609,405.223799,0.999654651
3359,333.2954177,152.7132649,0.999590993,329.2991784,405.1856698,0.999863565,516.2550329,152.7227492,0.999854684,511.2087755,405.6323076,0.999634564
3360,332.9750286,152.7236896,0.999636292,329.2123644,405.1924319,0.999861836,516.326407,153.189384,0.999827087,511.535552,405.7074109,0.999676228
3361,332.9666603,152.6848474,0.99964124,329.150121,405.17151,0.999862432,516.457133,153.402957,0.999819517,511.4481244,405.7308213,0.99968642
3362,332.9347606,152.7049818,0.999634266,329.1779699,405.160166,0.99986124,516.4703887,153.3789206,0.99982208,511.4308419,405.7441055,0.999693155
3363,332.9514465,152.7309289,0.999616742,329.1318703,405.1840358,0.99986428,516.4680732,153.626224,0.99979794,511.480588,405.8131124,0.999710321
3364,333.0487874,152.7921844,0.999606073,329.1495504,405.257228,0.999859631,516.4124376,153.6333146,0.999795854,511.4418149,405.9871564,0.999780655
3365,333.0952542,152.795094,0.999612451,329.159586,405.2750926,0.999862134,516.1938638,153.7509298,0.999778092,511.5363879,406.0180252,0.999777496
3366,333.2447586,152.7734408,0.999627233,329.1696422,405.2661918,0.999860883,516.1997921,153.7703323,0.999773502,511.691823,406.0659113,0.999817967
3367,333.2253566,152.8409281,0.999632657,329.1052809,405.2764241,0.999859095,516.1633691,153.7236218,0.999788046,511.6958694,406.067457,0.999818087
3368,333.143239,152.9736528,0.999632716,329.145102,405.3071645,0.999852717,516.2050965,153.913763,0.99977231,511.7202487,406.1179638,0.999814868
3369,333.246339,152.9868035,0.999614477,329.174051,405.3142052,0.9998523,516.3835276,153.6871109,0.999815106,511.5742998,406.04567,0.999807417
3370,333.3529229,152.9423199,0.999607623,329.2441199,405.2960831,0.999852955,516.3465534,153.9442992,0.999781489,511.5699692,406.0346138,0.999806881
